4,1,2,O
7,7,14,G
49,42,34,R
44,42,38,Y
60,61,52,B
32,36,28,W
3,0,3,O
11,4,8,G
45,42,36,R
62,49,54,Y
63,58,49,B
44,39,43,W
5,4,3,O
8,2,3,G
31,44,49,R
44,45,37,Y
48,53,43,B
47,44,45,W
8,2,9,O
11,6,8,G
33,43,30,R
44,46,41,Y
50,60,45,B
49,41,43,W
0,3,1,O
2,8,6,G
42,41,39,R
33,42,41,Y
62,53,45,B
40,42,35,W
6,5,4,O
6,3,1,G
75,102,145,R
82,91,113,Y
62,58,53,B
44,40,44,W
54,63,105,O
75,92,125,G
75,94,126,R
79,89,129,Y
87,110,147,B
93,103,141,W
92,102,131,O
88,105,139,G
40,40,30,R
83,103,124,Y
122,140,174,B
98,117,137,W
15,13,14,O
92,107,122,G
25,28,31,R
23,41,31,Y
106,136,152,B
102,125,153,W
0,0,0,O
0,1,10,G
24,22,17,R
41,42,36,Y
96,120,128,B
87,108,122,W
0,0,0,O
0,0,0,G
25,33,17,R
27,28,27,Y
102,126,140,B
96,110,126,W
0,0,1,O
20,42,47,G
24,25,32,R
37,44,38,Y
127,138,164,B
115,120,154,W
2,0,0,O
62,93,103,G
23,36,24,R
62,78,83,Y
117,136,153,B
121,140,162,W
0,0,0,O
66,93,106,G
33,34,36,R
92,107,122,Y
124,133,148,B
128,141,168,W
1,0,2,O
62,82,106,G
40,30,24,R
88,107,123,Y
115,134,156,B
121,138,166,W
0,0,0,O
54,82,106,G
27,31,35,R
85,105,118,Y
113,135,154,B
119,138,163,W
1,0,0,O
53,77,100,G
24,34,37,R
71,86,94,Y
112,133,154,B
124,141,160,W
0,0,0,O
53,82,98,G
29,28,27,R
63,77,77,Y
125,130,155,B
118,134,158,W
0,0,0,O
45,76,98,G
35,29,33,R
55,58,57,Y
110,127,149,B
112,133,156,W
0,0,0,O
53,86,103,G
36,25,24,R
37,26,31,Y
133,140,163,B
114,128,152,W
0,0,0,O
27,30,37,G
23,29,12,R
36,32,27,Y
119,135,152,B
115,127,144,W
0,0,0,O
10,10,13,G
20,32,37,R
21,30,31,Y
114,126,152,B
111,125,145,W
0,0,0,O
0,0,1,G
21,26,15,R
23,37,28,Y
110,123,145,B
121,124,146,W
0,0,0,O
0,0,0,G
20,33,31,R
25,33,29,Y
100,116,139,B
115,122,140,W
0,0,0,O
0,0,0,G
25,30,23,R
33,35,25,Y
95,118,140,B
113,119,131,W
0,0,0,O
3,0,0,G
21,22,7,R
28,26,18,Y
100,121,141,B
112,124,138,W
0,0,0,O
0,0,0,G
12,31,18,R
26,31,25,Y
103,119,137,B
110,127,142,W
0,0,0,O
0,0,0,G
32,29,22,R
24,31,17,Y
107,119,137,B
110,125,141,W
0,0,0,O
3,17,23,G
29,25,23,R
38,45,45,Y
100,114,134,B
110,125,148,W
0,0,0,O
30,49,60,G
28,34,29,R
90,101,115,Y
95,114,132,B
126,129,150,W
0,0,0,O
76,97,105,G
32,30,13,R
95,110,126,Y
103,116,132,B
122,126,146,W
8,0,0,O
88,104,120,G
44,30,25,R
110,116,139,Y
96,118,145,B
124,136,150,W
8,0,5,O
101,110,127,G
35,32,33,R
99,120,143,Y
106,120,145,B
113,134,146,W
4,0,9,O
101,120,135,G
49,44,50,R
99,116,142,Y
106,115,132,B
124,135,148,W
16,17,24,O
107,123,142,G
77,87,102,R
90,113,135,Y
97,117,141,B
117,137,153,W
46,47,60,O
106,128,143,G
88,106,120,R
103,117,138,Y
99,120,143,B
126,140,153,W
65,82,106,O
105,129,142,G
93,103,135,R
96,112,136,Y
105,120,145,B
113,135,154,W
72,89,104,O
103,126,147,G
105,117,141,R
86,109,138,Y
112,117,147,B
116,136,156,W
77,96,107,O
107,130,152,G
105,121,135,R
105,112,131,Y
117,126,149,B
126,136,153,W
78,99,107,O
105,134,150,G
95,118,143,R
94,110,131,Y
106,121,137,B
116,133,147,W
78,100,113,O
113,131,146,G
90,119,131,R
96,115,142,Y
103,123,149,B
115,133,156,W
89,114,118,O
98,126,140,G
96,116,137,R
104,115,134,Y
109,129,161,B
118,130,161,W
90,114,129,O
102,123,142,G
98,112,142,R
99,113,132,Y
125,135,160,B
125,144,174,W
100,105,129,O
103,122,141,G
89,114,134,R
104,110,134,Y
115,126,157,B
117,144,170,W
100,118,138,O
111,128,140,G
99,114,135,R
103,114,129,Y
116,122,150,B
121,139,170,W
94,118,135,O
99,128,141,G
99,115,142,R
96,114,131,Y
110,126,153,B
113,138,166,W
94,110,132,O
111,125,145,G
95,116,143,R
94,114,136,Y
109,124,150,B
117,137,158,W
97,109,127,O
101,130,141,G
101,118,149,R
104,112,132,Y
113,124,156,B
117,136,160,W
91,106,125,O
109,129,154,G
100,125,140,R
107,120,141,Y
106,125,154,B
118,140,159,W
78,89,103,O
112,133,150,G
100,117,127,R
104,116,136,Y
114,120,154,B
119,140,153,W
67,71,77,O
107,125,151,G
52,76,78,R
97,120,139,Y
102,120,135,B
126,140,151,W
18,28,29,O
103,121,139,G
36,37,32,R
101,118,146,Y
102,116,138,B
119,144,164,W
15,1,5,O
107,121,139,G
33,28,22,R
104,120,139,Y
96,118,142,B
113,138,151,W
1,0,2,O
96,107,123,G
28,34,19,R
102,112,134,Y
102,122,146,B
119,134,146,W
0,0,0,O
72,95,112,G
38,31,30,R
85,110,118,Y
102,122,139,B
118,138,154,W
0,0,0,O
72,94,105,G
29,38,25,R
78,86,85,Y
99,114,133,B
115,133,158,W
0,0,0,O
55,71,74,G
32,37,37,R
42,44,46,Y
107,123,145,B
113,134,157,W
3,0,0,O
31,37,45,G
23,26,15,R
37,39,30,Y
115,130,153,B
109,124,143,W
2,0,0,O
1,3,3,G
24,33,23,R
48,37,40,Y
122,135,159,B
111,117,140,W
0,0,0,O
5,0,0,G
32,35,23,R
45,38,31,Y
122,137,155,B
99,115,131,W
0,0,3,O
0,0,0,G
32,33,22,R
45,38,31,Y
127,133,151,B
103,114,129,W
1,0,0,O
1,0,2,G
28,34,21,R
31,36,21,Y
115,136,151,B
112,119,140,W
0,0,0,O
1,0,1,G
32,32,32,R
38,35,26,Y
118,129,152,B
124,126,149,W
0,0,0,O
1,1,0,G
39,37,27,R
40,35,36,Y
101,115,142,B
125,127,148,W
0,0,2,O
29,25,39,G
42,34,35,R
74,83,90,Y
106,117,142,B
113,129,148,W
4,0,0,O
79,82,101,G
38,37,35,R
92,109,126,Y
113,123,141,B
115,126,148,W
0,0,0,O
77,98,105,G
41,35,34,R
100,120,149,Y
119,123,151,B
130,139,154,W
14,0,3,O
90,100,121,G
53,40,35,R
111,124,153,Y
109,118,138,B
125,138,155,W
14,0,2,O
103,121,142,G
65,85,96,R
113,121,141,Y
101,112,137,B
120,134,156,W
41,52,66,O
106,125,151,G
92,114,135,R
108,120,149,Y
106,121,141,B
116,134,151,W
67,86,101,O
123,141,163,G
100,123,147,R
93,112,135,Y
116,120,151,B
124,136,151,W
94,94,113,O
114,133,155,G
100,118,151,R
106,116,142,Y
121,133,157,B
120,140,154,W
85,106,125,O
105,129,150,G
104,120,143,R
93,109,131,Y
118,138,163,B
121,140,160,W
90,103,131,O
102,130,148,G
97,113,138,R
93,110,132,Y
115,135,168,B
115,139,165,W
97,114,133,O
97,135,149,G
100,119,149,R
92,115,143,Y
119,135,169,B
116,144,171,W
97,120,149,O
112,137,156,G
84,117,142,R
102,117,144,Y
113,131,164,B
117,132,164,W
101,120,152,O
112,135,154,G
97,118,146,R
101,115,136,Y
105,131,167,B
111,128,159,W
95,123,149,O
108,130,153,G
104,115,149,R
105,114,137,Y
117,135,169,B
111,131,157,W
112,124,148,O
114,133,149,G
94,115,148,R
94,113,134,Y
124,137,168,B
119,138,166,W
106,122,143,O
103,133,150,G
93,115,142,R
96,113,133,Y
118,133,166,B
120,139,167,W
99,118,137,O
106,134,151,G
104,120,153,R
96,113,136,Y
116,134,171,B
115,132,167,W
85,125,146,O
103,135,153,G
102,114,144,R
94,110,138,Y
120,132,169,B
115,135,165,W
100,128,144,O
107,138,157,G
91,108,134,R
107,121,156,Y
117,136,165,B
117,142,175,W
96,122,138,O
92,125,143,G
103,125,140,R
88,109,127,Y
58,46,30,B
59,74,79,W
88,116,141,O
81,102,115,G
50,50,46,R
46,46,40,Y
70,63,50,B
55,41,39,W
8,18,17,O
6,6,3,G
39,46,47,R
48,54,49,Y
57,64,56,B
45,44,32,W
12,3,4,O
20,3,6,G
32,36,27,R
46,51,46,Y
58,58,51,B
51,36,38,W
1,1,1,O
5,3,3,G
45,47,54,R
42,42,41,Y
62,64,51,B
44,41,43,W
0,0,0,O
9,1,1,G
39,40,46,R
38,47,44,Y
51,59,58,B
41,47,49,W
0,1,0,O
3,2,4,G
27,39,44,R
47,52,52,Y
51,57,61,B
42,42,45,W
5,2,8,O
2,2,7,G
29,36,46,R
34,43,53,Y
46,53,59,B
39,38,44,W
1,0,7,O
1,3,5,G
33,43,52,R
35,36,43,Y
43,52,48,B
43,39,44,W
2,0,5,O
3,3,4,G
27,33,47,R
30,46,59,Y
55,58,62,B
48,45,52,W
3,0,6,O
1,4,12,G
45,44,64,R
48,45,55,Y
51,52,57,B
39,43,42,W
2,5,10,O
8,1,6,G
21,42,57,R
40,49,43,Y
46,60,65,B
50,41,51,W
1,1,1,O
5,2,5,G
35,43,48,R
40,55,59,Y
52,53,55,B
47,49,46,W
0,2,2,O
3,5,8,G
32,35,42,R
45,44,46,Y
44,53,64,B
44,42,47,W
47,57,104,O
6,4,10,G
32,47,50,R
38,46,45,Y
60,59,66,B
45,43,43,W
74,111,149,O
63,71,114,G
43,48,44,R
48,49,39,Y
47,58,59,B
59,45,48,W
37,39,49,O
103,145,180,G
29,44,55,R
35,43,51,Y
57,56,65,B
45,40,46,W
6,1,4,O
113,153,189,G
38,42,41,R
33,48,43,Y
55,52,50,B
42,48,44,W
1,0,8,O
8,11,10,G
39,45,44,R
45,49,50,Y
54,54,52,B
42,38,44,W
2,2,3,O
11,6,10,G
37,43,58,R
39,45,56,Y
59,54,55,B
39,44,56,W
6,3,5,O
9,1,8,G
36,39,41,R
53,49,56,Y
55,51,52,B
44,43,43,W
4,3,7,O
6,3,3,G
34,41,44,R
43,46,49,Y
67,56,56,B
42,42,43,W
3,4,4,O
8,3,9,G
36,41,48,R
36,46,49,Y
58,58,57,B
43,39,48,W
3,2,10,O
3,5,14,G
40,43,51,R
43,49,50,Y
63,60,64,B
43,45,51,W
12,1,15,O
7,5,14,G
40,45,55,R
44,54,57,Y
55,55,61,B
49,44,52,W
0,0,3,O
8,0,5,G
34,35,42,R
43,45,41,Y
65,59,56,B
43,40,44,W
8,2,3,O
6,3,2,G
36,41,47,R
46,43,49,Y
64,55,55,B
41,39,47,W
5,0,5,O
7,2,4,G
38,48,50,R
43,51,52,Y
57,57,55,B
38,42,41,W
1,3,5,O
3,6,2,G
34,40,56,R
39,43,52,Y
55,58,67,B
42,44,48,W
2,1,8,O
6,5,9,G
35,41,45,R
43,44,52,Y
59,58,61,B
46,43,46,W
5,1,4,O
10,5,9,G
40,44,49,R
45,47,54,Y
60,58,62,B
54,45,49,W
4,3,3,O
8,4,10,G
37,38,51,R
40,45,50,Y
61,56,59,B
45,39,42,W
1,1,9,O
7,5,8,G
35,45,48,R
44,48,47,Y
52,53,53,B
48,44,48,W
1,2,1,O
5,4,2,G
33,40,36,R
41,48,50,Y
50,52,56,B
41,43,46,W
6,1,4,O
4,3,7,G
28,37,39,R
40,45,52,Y
53,54,61,B
42,41,46,W
2,1,8,O
9,5,5,G
37,43,48,R
38,46,52,Y
60,55,61,B
46,42,47,W
3,1,1,O
9,5,7,G
34,45,49,R
41,47,51,Y
59,62,61,B
48,42,50,W
4,2,6,O
6,4,9,G
40,42,39,R
51,47,59,Y
65,59,58,B
49,41,52,W
13,0,1,O
14,8,24,G
29,39,38,R
38,52,52,Y
49,57,58,B
37,41,41,W
6,2,5,O
11,2,14,G
34,39,42,R
42,39,41,Y
51,56,61,B
43,41,45,W
9,5,6,O
11,4,9,G
39,35,43,R
33,37,40,Y
47,52,47,B
45,43,42,W
3,1,4,O
10,4,21,G
32,33,50,R
42,41,44,Y
56,53,58,B
54,43,65,W
1,0,8,O
14,7,11,G
36,38,50,R
55,50,55,Y
56,56,64,B
42,38,45,W
5,0,10,O
14,6,13,G
34,43,46,R
46,48,56,Y
56,60,68,B
43,45,49,W
2,3,5,O
13,3,6,G
32,37,35,R
53,53,52,Y
70,65,65,B
59,40,40,W
16,1,14,O
11,5,14,G
47,39,49,R
51,45,55,Y
63,64,63,B
57,42,52,W
11,2,4,O
15,4,9,G
36,42,56,R
23,43,48,Y
47,55,55,B
48,45,47,W
1,2,8,O
10,4,18,G
36,45,52,R
46,48,58,Y
53,58,62,B
51,40,43,W
4,6,7,O
3,5,8,G
40,47,45,R
35,50,48,Y
57,58,58,B
47,45,52,W
10,1,7,O
9,4,9,G
45,41,41,R
46,45,42,Y
48,53,53,B
49,45,42,W
4,2,6,O
45,59,75,G
43,41,44,R
40,46,31,Y
67,57,48,B
58,48,53,W
1,2,0,O
89,119,153,G
29,42,46,R
41,47,40,Y
51,63,60,B
62,65,69,W
27,49,70,O
59,87,114,G
18,36,48,R
42,46,62,Y
57,53,55,B
53,49,52,W
51,76,113,O
73,86,118,G
42,42,47,R
48,50,51,Y
57,59,65,B
41,51,52,W
54,69,111,O
44,55,68,G
19,39,31,R
43,47,38,Y
58,60,60,B
37,33,34,W
68,92,122,O
49,65,86,G
37,40,41,R
47,47,44,Y
67,58,58,B
37,30,31,W
42,65,103,O
105,128,161,G
36,36,40,R
40,46,38,Y
54,62,56,B
24,25,26,W
40,62,92,O
51,58,68,G
40,45,43,R
47,45,47,Y
65,60,52,B
34,13,16,W
50,61,76,O
24,27,25,G
33,34,40,R
51,44,29,Y
62,59,54,B
32,21,26,W
66,76,75,O
20,19,21,G
48,48,50,R
53,49,47,Y
66,56,55,B
85,101,126,W
73,62,58,O
48,57,74,G
39,45,41,R
51,44,44,Y
49,57,56,B
132,175,211,W
49,54,42,O
72,87,109,G
56,47,44,R
37,45,54,Y
57,57,64,B
169,208,243,W
31,38,27,O
85,113,146,G
30,41,40,R
40,51,46,Y
60,52,54,B
125,154,193,W
28,30,27,O
91,114,147,G
36,46,38,R
54,46,50,Y
63,50,56,B
46,46,65,W
15,19,23,O
27,19,25,G
34,44,40,R
43,44,48,Y
57,53,54,B
53,63,90,W
19,21,11,O
5,2,2,G
29,40,36,R
47,44,45,Y
52,52,49,B
100,115,155,W
20,23,10,O
11,6,7,G
41,40,38,R
45,45,43,Y
52,50,41,B
92,109,140,W
23,8,16,O
9,2,7,G
37,43,47,R
35,43,44,Y
57,63,59,B
68,79,104,W
24,22,19,O
7,4,10,G
32,36,32,R
42,46,41,Y
55,49,55,B
53,44,47,W
19,11,11,O
13,4,3,G
56,38,57,R
39,50,47,Y
58,55,50,B
49,47,51,W
24,18,16,O
9,4,6,G
38,37,36,R
42,49,58,Y
63,58,60,B
47,41,43,W
11,14,21,O
6,2,5,G
32,38,39,R
50,47,55,Y
51,52,55,B
47,40,42,W
22,17,14,O
5,2,2,G
32,43,46,R
49,41,45,Y
56,54,58,B
38,40,41,W
12,20,25,O
5,1,0,G
31,39,42,R
39,44,40,Y
56,55,49,B
55,45,45,W
20,23,37,O
13,1,3,G
39,38,51,R
37,47,49,Y
63,55,55,B
49,40,44,W
29,26,29,O
5,3,0,G
47,41,48,R
43,42,39,Y
54,56,54,B
44,41,44,W
30,25,25,O
9,2,3,G
27,35,35,R
41,42,46,Y
54,54,51,B
44,42,36,W
21,19,23,O
13,4,7,G
38,39,42,R
55,47,49,Y
59,55,50,B
48,42,45,W
46,33,37,O
8,2,11,G
36,38,28,R
49,47,43,Y
66,55,62,B
48,40,43,W
41,42,41,O
10,3,5,G
29,34,28,R
41,46,52,Y
57,56,58,B
37,43,41,W
39,47,57,O
13,5,7,G
38,42,42,R
47,47,52,Y
65,56,55,B
54,44,50,W
32,38,36,O
10,2,6,G
30,41,43,R
43,39,42,Y
64,50,49,B
39,40,42,W
64,60,59,O
7,4,5,G
42,39,54,R
44,40,49,Y
58,54,63,B
57,43,46,W
50,57,51,O
8,3,4,G
41,39,45,R
41,46,44,Y
53,56,59,B
46,37,39,W
49,44,52,O
13,4,3,G
29,32,47,R
46,47,50,Y
53,51,68,B
58,46,54,W
55,58,56,O
8,1,4,G
38,32,46,R
65,45,50,Y
70,54,67,B
50,44,46,W
27,27,26,O
8,8,7,G
34,41,37,R
43,42,46,Y
63,51,46,B
53,41,39,W
33,17,22,O
9,4,7,G
35,38,37,R
47,39,48,Y
58,52,53,B
51,40,38,W
33,31,27,O
13,9,5,G
27,42,48,R
50,55,62,Y
53,58,55,B
48,39,42,W
30,18,22,O
20,19,26,G
27,36,45,R
37,42,38,Y
63,57,64,B
43,41,49,W
25,20,35,O
14,10,16,G
54,40,45,R
43,41,41,Y
69,51,48,B
54,46,51,W
29,14,22,O
20,8,15,G
34,36,43,R
44,43,52,Y
65,55,54,B
45,47,46,W
27,29,34,O
19,22,27,G
33,42,28,R
45,43,47,Y
66,56,51,B
51,47,47,W
30,28,25,O
17,20,27,G
40,40,48,R
56,46,47,Y
76,54,60,B
56,46,45,W
38,25,23,O
24,13,14,G
25,30,26,R
47,46,45,Y
53,56,49,B
47,42,41,W
29,23,21,O
20,12,16,G
33,41,38,R
42,49,40,Y
73,57,49,B
57,38,47,W
33,28,22,O
12,13,13,G
39,37,42,R
57,47,40,Y
57,50,51,B
51,42,51,W
36,33,29,O
31,20,28,G
33,35,47,R
43,42,52,Y
41,51,57,B
47,41,54,W
25,21,27,O
27,11,23,G
39,37,37,R
42,43,42,Y
54,54,48,B
35,38,46,W
32,30,32,O
34,28,27,G
45,42,36,R
38,39,56,Y
60,57,62,B
53,48,49,W
32,38,40,O
29,24,18,G
37,49,45,R
42,39,52,Y
62,53,62,B
55,43,47,W
18,24,35,O
17,21,27,G
28,39,44,R
42,39,48,Y
59,54,45,B
52,42,53,W
22,25,26,O
33,19,23,G
46,38,31,R
46,45,45,Y
61,52,51,B
47,43,47,W
36,35,23,O
27,22,24,G
40,41,40,R
49,43,42,Y
59,57,51,B
62,39,42,W
41,34,38,O
28,22,23,G
41,46,56,R
42,45,44,Y
55,56,47,B
46,41,44,W
34,41,35,O
25,26,27,G
42,35,32,R
45,46,47,Y
73,54,63,B
48,43,42,W
41,38,35,O
32,20,23,G
34,42,47,R
53,45,53,Y
68,53,58,B
49,45,50,W
33,32,30,O
22,21,22,G
46,36,45,R
43,51,44,Y
58,54,57,B
56,43,52,W
41,49,53,O
25,21,26,G
44,35,42,R
44,46,40,Y
58,55,53,B
49,42,48,W
44,39,47,O
31,17,25,G
39,34,44,R
44,45,52,Y
60,56,58,B
52,46,45,W
44,43,65,O
21,16,25,G
43,45,48,R
41,41,51,Y
48,56,47,B
50,42,37,W
37,40,33,O
18,18,23,G
33,38,40,R
43,40,48,Y
51,50,56,B
59,40,45,W
44,41,36,O
16,20,21,G
31,42,43,R
34,47,53,Y
67,63,75,B
61,42,52,W
41,48,55,O
28,24,30,G
47,43,43,R
52,49,56,Y
60,50,49,B
44,41,52,W
47,46,46,O
29,21,27,G
46,38,59,R
45,41,49,Y
65,52,68,B
50,39,44,W
48,43,40,O
31,23,26,G
37,37,49,R
61,41,58,Y
58,46,51,B
55,38,51,W
43,33,43,O
29,16,30,G
41,36,34,R
55,43,44,Y
52,55,45,B
57,40,42,W
52,43,43,O
27,14,18,G
43,33,40,R
45,39,42,Y
60,54,48,B
48,44,45,W
43,28,24,O
19,15,15,G
43,46,44,R
47,45,49,Y
57,52,47,B
51,39,35,W
25,27,17,O
12,13,15,G
45,40,49,R
45,45,45,Y
69,53,59,B
41,32,35,W
36,28,26,O
17,4,10,G
33,36,43,R
53,46,48,Y
55,51,60,B
32,23,28,W
8,2,6,O
15,4,6,G
31,37,38,R
43,49,60,Y
54,52,57,B
43,37,47,W
12,2,22,O
19,9,15,G
47,41,54,R
53,41,40,Y
53,56,56,B
54,44,54,W
7,2,15,O
23,13,21,G
50,41,54,R
38,41,43,Y
52,54,49,B
45,46,46,W
7,3,5,O
17,13,21,G
45,46,46,R
42,45,48,Y
59,51,48,B
45,43,45,W
1,2,7,O
20,14,23,G
45,39,33,R
53,49,42,Y
56,55,53,B
48,40,38,W
6,0,1,O
18,16,17,G
35,34,40,R
51,46,56,Y
55,54,51,B
51,39,40,W
11,4,4,O
19,12,19,G
29,37,35,R
38,40,44,Y
64,56,61,B
40,41,48,W
4,1,2,O
14,12,17,G
29,38,35,R
38,40,41,Y
64,59,45,B
133,168,209,W
0,1,0,O
14,9,13,G
40,41,48,R
44,46,49,Y
55,49,54,B
132,162,213,W
6,1,10,O
17,10,17,G
38,41,40,R
52,46,43,Y
54,51,49,B
112,139,185,W
12,2,9,O
17,8,11,G
39,40,53,R
45,43,49,Y
53,53,53,B
114,149,190,W
6,1,5,O
36,49,63,G
37,44,56,R
33,45,50,Y
59,62,63,B
120,154,197,W
12,7,9,O
39,53,73,G
40,30,37,R
52,44,55,Y
64,53,58,B
111,131,165,W
13,6,3,O
13,3,11,G
40,46,64,R
45,43,45,Y
51,56,62,B
75,98,126,W
11,4,7,O
10,3,8,G
44,54,55,R
46,46,45,Y
59,54,61,B
97,116,160,W
2,4,6,O
13,6,17,G
40,45,45,R
46,44,55,Y
61,54,65,B
83,103,136,W
4,3,5,O
12,5,13,G
35,43,53,R
49,44,69,Y
58,56,64,B
49,46,55,W
10,0,7,O
8,3,12,G
32,43,42,R
44,48,43,Y
57,52,58,B
36,43,47,W
6,4,7,O
8,5,3,G
47,43,50,R
51,47,64,Y
63,54,65,B
50,37,48,W
9,1,12,O
16,4,8,G
41,41,64,R
39,44,48,Y
63,58,65,B
49,41,50,W
6,0,15,O
14,5,8,G
32,37,46,R
38,48,50,Y
56,50,52,B
47,41,44,W
7,3,10,O
8,4,7,G
48,34,44,R
45,46,45,Y
59,60,52,B
47,38,36,W
10,2,3,O
6,3,4,G
29,44,37,R
43,39,38,Y
43,50,51,B
60,46,53,W
6,3,5,O
8,4,6,G
44,38,41,R
50,45,43,Y
60,56,59,B
47,40,40,W
13,2,3,O
4,2,1,G
46,38,39,R
32,47,44,Y
53,51,60,B
38,35,38,W
2,0,0,O
10,3,7,G
36,39,33,R
45,41,48,Y
54,53,57,B
48,39,45,W
9,3,6,O
18,4,4,G
26,31,36,R
45,39,52,Y
59,54,66,B
48,40,52,W
15,4,14,O
2,1,5,G
44,50,42,R
56,47,39,Y
66,59,58,B
46,45,42,W
15,10,15,O
14,4,9,G
37,43,50,R
46,47,38,Y
47,53,42,B
52,46,44,W
11,13,15,O
1,5,3,G
37,43,42,R
41,51,45,Y
64,56,51,B
49,46,39,W
11,8,6,O
7,5,8,G
56,36,46,R
50,41,39,Y
62,53,48,B
60,44,49,W
24,11,13,O
11,2,3,G
27,41,46,R
47,49,50,Y
66,50,52,B
39,35,41,W
12,11,12,O
7,4,6,G
49,40,41,R
56,50,52,Y
74,58,48,B
52,32,28,W
16,7,9,O
18,4,5,G
47,49,57,R
50,45,56,Y
53,54,57,B
47,38,36,W
10,5,12,O
1,6,11,G
45,43,44,R
47,41,49,Y
71,57,51,B
46,41,43,W
13,8,7,O
12,3,2,G
28,42,47,R
50,43,53,Y
69,54,47,B
52,42,41,W
7,2,5,O
16,7,18,G
35,38,39,R
42,44,50,Y
66,49,55,B
45,40,48,W
8,4,11,O
9,1,11,G
47,44,51,R
56,44,44,Y
59,49,44,B
50,39,45,W
30,30,39,O
3,3,5,G
52,47,44,R
42,49,39,Y
68,53,54,B
46,40,34,W
37,35,41,O
10,2,5,G
39,47,42,R
34,46,41,Y
62,53,49,B
46,41,44,W
18,20,38,O
9,1,9,G
77,70,74,R
104,104,104,Y
102,101,97,B
60,44,44,W
80,117,162,O
51,52,73,G
52,59,47,R
85,92,90,Y
146,142,140,B
117,118,122,W
69,97,138,O
73,96,134,G
33,42,48,R
38,38,37,Y
95,92,89,B
99,98,95,W
19,17,32,O
98,129,165,G
36,37,30,R
38,46,39,Y
65,57,55,B
59,49,53,W
6,4,5,O
27,21,25,G
40,35,46,R
52,48,49,Y
74,57,60,B
45,32,47,W
4,1,4,O
7,4,8,G
25,37,36,R
40,45,39,Y
52,51,56,B
49,42,46,W
8,0,0,O
9,6,3,G
24,41,50,R
39,43,43,Y
57,55,60,B
55,45,50,W
5,0,8,O
7,10,17,G
25,40,44,R
35,50,55,Y
59,55,62,B
42,37,43,W
7,5,8,O
1,5,10,G
30,48,49,R
39,48,55,Y
56,56,56,B
40,40,40,W
5,4,8,O
11,4,18,G
30,42,56,R
31,53,52,Y
56,51,53,B
44,43,48,W
2,2,12,O
5,2,15,G
32,43,45,R
38,43,47,Y
62,58,63,B
45,39,43,W
2,0,13,O
10,8,19,G
34,42,54,R
48,47,64,Y
69,68,73,B
40,45,52,W
4,4,7,O
1,4,13,G
38,43,51,R
52,46,59,Y
52,52,63,B
47,48,54,W
6,7,9,O
2,2,13,G
27,44,53,R
47,45,46,Y
62,51,61,B
44,47,47,W
5,5,8,O
12,11,6,G
32,39,55,R
33,43,54,Y
57,55,52,B
53,44,54,W
4,3,5,O
3,4,11,G
42,49,47,R
47,49,51,Y
58,54,62,B
46,44,60,W
0,2,7,O
12,4,13,G
24,42,50,R
39,49,47,Y
70,63,71,B
47,48,52,W
3,2,7,O
11,5,9,G
35,37,37,R
54,49,56,Y
61,52,46,B
38,47,45,W
4,2,3,O
7,5,9,G
29,39,51,R
49,42,56,Y
61,58,64,B
51,43,44,W
3,1,9,O
11,7,14,G
40,47,63,R
45,49,58,Y
61,54,69,B
45,44,54,W
1,1,10,O
4,0,8,G
40,45,44,R
48,45,46,Y
55,56,61,B
49,39,45,W
4,2,0,O
14,3,1,G
29,40,35,R
42,45,52,Y
62,66,60,B
42,47,51,W
2,5,5,O
4,1,6,G
39,42,47,R
50,53,48,Y
49,49,45,B
42,42,42,W
14,8,6,O
11,4,5,G
30,46,43,R
30,47,45,Y
60,56,56,B
28,38,47,W
7,3,5,O
14,5,4,G
23,42,38,R
42,44,44,Y
60,59,61,B
46,43,49,W
4,2,3,O
6,2,0,G
23,28,23,R
30,46,45,Y
48,54,58,B
51,40,43,W
3,0,12,O
12,6,8,G
24,38,48,R
35,44,48,Y
49,62,70,B
35,43,41,W
4,1,13,O
20,5,12,G
30,38,54,R
52,48,57,Y
55,58,71,B
34,41,53,W
2,4,9,O
12,6,16,G
24,32,48,R
44,47,54,Y
60,55,62,B
42,45,55,W
7,4,10,O
11,5,25,G
24,44,51,R
29,47,52,Y
61,61,77,B
39,36,53,W
6,3,12,O
3,4,12,G
32,40,54,R
45,45,53,Y
49,52,61,B
38,41,51,W
4,1,9,O
9,6,17,G
33,42,38,R
46,48,53,Y
48,52,58,B
38,41,46,W
8,1,5,O
9,6,10,G
34,42,55,R
48,50,55,Y
54,60,61,B
45,45,46,W
4,1,9,O
9,6,12,G
43,37,61,R
52,40,49,Y
61,54,49,B
48,44,50,W
9,3,11,O
12,4,14,G
32,44,47,R
44,51,55,Y
51,60,62,B
43,43,50,W
3,1,0,O
6,5,11,G
19,41,45,R
36,40,40,Y
55,54,61,B
48,42,43,W
6,2,2,O
2,4,4,G
29,37,57,R
46,47,64,Y
56,56,70,B
41,45,46,W
3,1,11,O
11,2,13,G
35,46,50,R
51,52,62,Y
46,44,50,B
45,45,51,W
4,0,9,O
6,3,13,G
34,45,45,R
43,47,56,Y
53,53,62,B
33,41,40,W
2,4,14,O
7,5,16,G
33,40,56,R
41,47,67,Y
67,58,63,B
47,38,49,W
2,0,5,O
5,2,15,G
138,126,130,R
170,162,151,Y
230,211,188,B
129,122,114,W
26,10,33,O
28,8,28,G
96,104,102,R
130,126,121,Y
